gene_symbol,ensembl_id,chromosome,start,end,strand,chr_num
MED18,ENSG00000130772,1,28329002,28335965,1,1
PHACTR4,ENSG00000204138,1,28369582,28500364,1,1
RCC1,ENSG00000180198,1,28505943,28539300,1,1
SNHG3,ENSG00000242125,1,28505980,28510892,1,1
SNORA73A,ENSG00000274266,1,28507366,28507571,1,1
SNORA73B,ENSG00000200087,1,28508559,28508762,1,1
TRNAU1AP,ENSG00000180098,1,28553085,28578545,1,1
SNHG12,ENSG00000197989,1,28578536,28583132,-1,1
SNORD99,ENSG00000221539,1,28578749,28578822,-1,1
SNORA61,ENSG00000278274,1,28579764,28579893,-1,1
SNORA44,ENSG00000273544,1,28580381,28580512,-1,1
SNORA16A,ENSG00000274582,1,28580920,28581056,-1,1
TAF12,ENSG00000120656,1,28587829,28648291,-1,1
RAB42,ENSG00000188060,1,28592200,28595449,1,1
RNU11,ENSG00000274978,1,28648600,28648733,1,1
GMEB1,ENSG00000162419,1,28668778,28719353,1,1
YTHDF2,ENSG00000198492,1,28736621,28769775,1,1
OPRD1,ENSG00000116329,1,28812170,28871267,1,1
EPB41,ENSG00000159023,1,28887091,29120046,1,1
TMEM200B,ENSG00000253304,1,29119429,29123903,-1,1
SRSF4,ENSG00000116350,1,29147743,29181900,-1,1
MECR,ENSG00000116353,1,29192657,29230942,-1,1
PTPRU,ENSG00000060656,1,29236516,29326813,1,1
LINC01756,ENSG00000230523,1,29329620,29350114,-1,1
LINC01648,ENSG00000233399,1,30013952,30037612,-1,1
MATN1,ENSG00000162510,1,30711277,30723585,-1,1
MATN1-AS1,ENSG00000186056,1,30718504,30726846,1,1
LAPTM5,ENSG00000162511,1,30732469,30757774,-1,1
MIR4420,ENSG00000264773,1,30739156,30739232,-1,1
LINC01778,ENSG00000223382,1,30824000,30834864,1,1
SDC3,ENSG00000162512,1,30869466,30908758,-1,1
PUM1,ENSG00000134644,1,30931506,31065991,-1,1
NKAIN1,ENSG00000084628,1,31179745,31239887,-1,1
SNRNP40,ENSG00000060688,1,31259568,31296788,-1,1
ZCCHC17,ENSG00000121766,1,31296982,31364953,1,1
FABP3,ENSG00000121769,1,31365253,31376850,-1,1
SERINC2,ENSG00000168528,1,31409565,31434680,1,1
LINC01226,ENSG00000284543,1,31506209,31583306,1,1
TINAGL1,ENSG00000142910,1,31576485,31587686,1,1
HCRTR1,ENSG00000121764,1,31617686,31632518,1,1
PEF1,ENSG00000162517,1,31629866,31644896,-1,1
COL16A1,ENSG00000084636,1,31652263,31704319,-1,1
ADGRB2,ENSG00000121753,1,31727117,31764893,-1,1
MIR4254,ENSG00000266580,1,31758660,31758735,-1,1
SPOCD1,ENSG00000134668,1,31790422,31816022,-1,1
PTP4A2,ENSG00000184007,1,31906421,31944856,-1,1
KHDRBS1,ENSG00000121774,1,32013868,32060850,1,1
TMEM39B,ENSG00000121775,1,32072031,32102866,1,1
MIR5585,ENSG00000266203,1,32086949,32087007,1,1
KPNA6,ENSG00000025800,1,32108056,32176563,1,1
TXLNA,ENSG00000084652,1,32179675,32198285,1,1
CCDC28B,ENSG00000160050,1,32200595,32205453,1,1
IQCC,ENSG00000160051,1,32205671,32208682,1,1
DCDC2B,ENSG00000222046,1,32209089,32216192,1,1
TMEM234,ENSG00000160055,1,32214472,32222359,-1,1
EIF3I,ENSG00000084623,1,32221077,32245397,1,1
MTMR9LP,ENSG00000291132,1,32223618,32241824,-1,1
FAM167B,ENSG00000183615,1,32247222,32248856,1,1
LCK,ENSG00000182866,1,32251244,32286165,1,1
HDAC1,ENSG00000116478,1,32292083,32333635,1,1
MARCKSL1,ENSG00000175130,1,32333839,32336233,-1,1
TSSK3,ENSG00000162526,1,32351521,32364312,1,1
FAM229A,ENSG00000225828,1,32361270,32364278,-1,1
BSDC1,ENSG00000160058,1,32364633,32394731,-1,1
ZBTB8B,ENSG00000273274,1,32465072,32496686,1,1
ZBTB8A,ENSG00000160062,1,32539427,32605941,1,1
ZBTB8OS,ENSG00000176261,1,32600172,32650903,-1,1
RBBP4,ENSG00000162521,1,32651142,32686211,1,1
SYNC,ENSG00000162520,1,32679906,32703596,-1,1
S100PBP,ENSG00000116497,1,32816767,32858875,1,1
FNDC5,ENSG00000160097,1,32862268,32872482,-1,1
HPCA,ENSG00000121905,1,32885994,32898441,1,1
TMEM54,ENSG00000121900,1,32894594,32901438,-1,1
RNF19B,ENSG00000116514,1,32936445,32964809,-1,1
AK2,ENSG00000004455,1,33007986,33080996,-1,1
AZIN2,ENSG00000142920,1,33081104,33123492,1,1
TRIM62,ENSG00000116525,1,33145399,33182059,-1,1
ZNF362,ENSG00000160094,1,33256492,33300719,1,1
A3GALT2,ENSG00000184389,1,33306766,33321098,-1,1
PHC2,ENSG00000134686,1,33323623,33431095,-1,1
MIR3605,ENSG00000284154,1,33332393,33332492,-1,1
ZSCAN20,ENSG00000121903,1,33472645,33501643,1,1
CSMD2,ENSG00000121904,1,33513998,34165842,-1,1
HMGB4,ENSG00000176256,1,33860475,33864791,1,1
CSMD2-AS1,ENSG00000231163,1,33868953,33893726,1,1
C1orf94,ENSG00000142698,1,34166883,34219131,1,1
MIR552,ENSG00000207941,1,34669599,34669694,-1,1
SMIM12,ENSG00000163866,1,34712737,34859755,-1,1
GJB5,ENSG00000189280,1,34755047,34758512,1,1
GJB4,ENSG00000189433,1,34759740,34762327,1,1
GJB3,ENSG00000188910,1,34781214,34786369,1,1
GJA4,ENSG00000187513,1,34792999,34795747,1,1
DLGAP3,ENSG00000116544,1,34865436,34929650,-1,1
TMEM35B,ENSG00000243749,1,34981380,34985347,-1,1
ZMYM6,ENSG00000163867,1,34986165,35031945,-1,1
ZMYM1,ENSG00000197056,1,35032172,35118818,1,1
SFPQ,ENSG00000116560,1,35176378,35193446,-1,1
ZMYM4,ENSG00000146463,1,35268709,35422058,1,1
ZMYM4-AS1,ENSG00000227409,1,35358822,35366077,-1,1
KIAA0319L,ENSG00000142687,1,35393883,35557950,-1,1
NCDN,ENSG00000020129,1,35557473,35567274,1,1
TFAP2E,ENSG00000116819,1,35573314,35595328,1,1
PSMB2,ENSG00000126067,1,35599541,35641526,-1,1
C1orf216,ENSG00000142686,1,35713877,35718894,-1,1
CLSPN,ENSG00000092853,1,35720218,35769978,-1,1
AGO4,ENSG00000134698,1,35808016,35857890,1,1
AGO1,ENSG00000092847,1,35869808,35930532,1,1
AGO3,ENSG00000126070,1,35930718,36072500,1,1
TEKT2,ENSG00000092850,1,36084094,36088275,1,1
COL8A2,ENSG00000171812,1,36095239,36125222,-1,1
TRAPPC3,ENSG00000054116,1,36136570,36156053,-1,1
MAP7D1,ENSG00000116871,1,36155579,36180849,1,1
THRAP3,ENSG00000054118,1,36224432,36305357,1,1
SH3D21,ENSG00000214193,1,36306368,36329340,1,1
EVA1B,ENSG00000142694,1,36322030,36324154,-1,1
STK40,ENSG00000196182,1,36339624,36385924,-1,1
LSM10,ENSG00000181817,1,36391238,36397908,-1,1
OSCP1,ENSG00000116885,1,36415827,36450451,-1,1
SNORA63C,ENSG00000201448,1,36418450,36418578,-1,1
MRPS15,ENSG00000116898,1,36455718,36464384,-1,1
CSF3R,ENSG00000119535,1,36466043,36483278,-1,1
GRIK3,ENSG00000163873,1,36795527,37034515,-1,1
MIR4255,ENSG00000264698,1,37161563,37161634,1,1
ZC3H12A,ENSG00000163874,1,37474580,37484377,1,1
MIR6732,ENSG00000283724,1,37480230,37480289,1,1
MEAF6,ENSG00000163875,1,37489993,37514766,-1,1
MIR5581,ENSG00000263675,1,37500935,37500994,-1,1
SNIP1,ENSG00000163877,1,37534449,37554293,-1,1
DNALI1,ENSG00000163879,1,37556919,37566857,1,1
GNL2,ENSG00000134697,1,37566816,37595937,-1,1
RSPO1,ENSG00000169218,1,37611350,37634892,-1,1
CDCA8,ENSG00000134690,1,37692481,37709719,1,1
EPHA10,ENSG00000183317,1,37713880,37765133,-1,1
MANEAL,ENSG00000185090,1,37793847,37801137,1,1
YRDC,ENSG00000196449,1,37802945,37808208,-1,1
C1orf122,ENSG00000197982,1,37806979,37809454,1,1
MTF1,ENSG00000188786,1,37809574,37859592,-1,1
INPP5B,ENSG00000204084,1,37860697,37947053,-1,1
SF3A3,ENSG00000183431,1,37956975,37990075,-1,1
FHL3,ENSG00000183386,1,37996764,38005606,-1,1
UTP11,ENSG00000183520,1,38009258,38024820,1,1
POU3F1,ENSG00000185668,1,38043829,38046793,-1,1
MIR3659,ENSG00000265596,1,38089231,38089329,1,1
LINC01343,ENSG00000237290,1,38209034,38214806,-1,1
LINC01685,ENSG00000238063,1,38474825,38516520,1,1
RRAGC,ENSG00000116954,1,38838198,38859772,-1,1
MYCBP,ENSG00000214114,1,38862493,38873368,-1,1
GJA9,ENSG00000131233,1,38874069,38881587,-1,1
RHBDL2,ENSG00000158315,1,38885807,38941830,-1,1
AKIRIN1,ENSG00000174574,1,38991276,39006059,1,1
NDUFS5,ENSG00000168653,1,39026318,39034636,1,1
MACF1,ENSG00000127603,1,39081316,39487177,1,1
BMP8A,ENSG00000183682,1,39491636,39529869,1,1
OXCT2P1,ENSG00000237624,1,39514956,39516490,1,1
PPIEL,ENSG00000291129,1,39522280,39559698,-1,1
PABPC4,ENSG00000090621,1,39560709,39576790,-1,1
SNORA55,ENSG00000201457,1,39567374,39567508,-1,1
HEYL,ENSG00000163909,1,39623435,39639643,-1,1
NT5C1A,ENSG00000116981,1,39651229,39672107,-1,1
HPCAL4,ENSG00000116983,1,39678648,39691485,-1,1
PPIE,ENSG00000084072,1,39692182,39763914,1,1
BMP8B,ENSG00000116985,1,39757182,39788865,-1,1
OXCT2,ENSG00000198754,1,39769523,39771348,-1,1
LOC101929536,ENSG00000261798,1,39788976,39790171,1,1
TRIT1,ENSG00000043514,1,39838110,39883511,-1,1
MYCL,ENSG00000116990,1,39895428,39902256,-1,1
MFSD2A,ENSG00000168389,1,39955112,39969968,1,1
CAP1,ENSG00000131236,1,40040233,40072649,1,1
PPT1,ENSG00000131238,1,40072710,40097260,-1,1
RLF,ENSG00000117000,1,40161387,40240921,1,1
TMCO2,ENSG00000188800,1,40245947,40251684,1,1
ZMPSTE24,ENSG00000084073,1,40258041,40294180,1,1
COL9A2,ENSG00000049089,1,40300489,40317813,-1,1
SMAP2,ENSG00000084070,1,40344850,40423326,1,1
ZFP69B,ENSG00000187801,1,40450102,40463718,1,1
ZFP69,ENSG00000187815,1,40477290,40496343,1,1
EXO5,ENSG00000164002,1,40508741,40516038,1,1
ZNF684,ENSG00000117010,1,40531573,40548167,1,1
RIMS3,ENSG00000117016,1,40620680,40665682,-1,1
NFYC-AS1,ENSG00000272145,1,40669089,40692086,-1,1
NFYC,ENSG00000066136,1,40691648,40771603,1,1
MIR30E,ENSG00000198974,1,40754355,40754446,1,1
MIR30C1,ENSG00000207962,1,40757284,40757372,1,1
KCNQ4,ENSG00000117013,1,40783787,40840452,1,1
CITED4,ENSG00000179862,1,40861054,40862363,-1,1
CTPS1,ENSG00000171793,1,40979300,41012565,1,1
SLFNL1-AS1,ENSG00000281207,1,41014590,41043890,1,1
SLFNL1,ENSG00000171790,1,41015589,41023237,-1,1
SCMH1,ENSG00000010803,1,41027202,41242306,-1,1
FOXO6,ENSG00000281518,1,41361922,41383590,1,1
EDN2,ENSG00000127129,1,41478775,41484683,-1,1
HIVEP3,ENSG00000127124,1,41506365,42035925,-1,1
GUCA2B,ENSG00000044012,1,42153410,42155820,1,1
GUCA2A,ENSG00000197273,1,42162690,42164745,-1,1
FOXJ3,ENSG00000198815,1,42176539,42335877,-1,1
RIMKLA,ENSG00000177181,1,42380792,42424232,1,1
ZMYND12,ENSG00000066185,1,42430329,42456253,-1,1
PPCS,ENSG00000127125,1,42456117,42473385,1,1
CCDC30,ENSG00000186409,1,42463221,42657190,1,1
PPIH,ENSG00000171960,1,42658335,42676758,1,1
YBX1,ENSG00000065978,1,42682418,42703805,1,1
CLDN19,ENSG00000164007,1,42733093,42740254,-1,1
P3H1,ENSG00000117385,1,42746335,42767084,-1,1
C1orf50,ENSG00000164008,1,42767245,42779491,1,1
TMEM269,ENSG00000274386,1,42784991,42816619,1,1
SVBP,ENSG00000177868,1,42807052,42817397,-1,1
ERMAP,ENSG00000164010,1,42817122,42844991,1,1
ZNF691,ENSG00000164011,1,42846573,42852477,1,1
SLC2A1,ENSG00000117394,1,42925353,42958893,-1,1
EBNA1BP2,ENSG00000117395,1,43164175,43270936,-1,1
MIR6733,ENSG00000284410,1,43171652,43171712,-1,1
CFAP57,ENSG00000243710,1,43172330,43254358,1,1
TMEM125,ENSG00000179178,1,43269983,43274002,1,1
C1orf210,ENSG00000253313,1,43281877,43285617,-1,1
TIE1,ENSG00000066056,1,43300982,43323108,1,1
MPL,ENSG00000117400,1,43337818,43354466,1,1
CDC20,ENSG00000117399,1,43358981,43363203,1,1
ELOVL1,ENSG00000066322,1,43363398,43368074,-1,1
MIR6734,ENSG00000283836,1,43364648,43364715,-1,1
MED8,ENSG00000159479,1,43383917,43389808,-1,1
SZT2,ENSG00000198198,1,43389882,43454247,1,1
SZT2-AS1,ENSG00000229372,1,43447776,43448644,-1,1
MIR6735,ENSG00000274975,1,43448539,43448611,1,1
HYI,ENSG00000178922,1,43450989,43453989,-1,1
PTPRF,ENSG00000142949,1,43525187,43623666,1,1
KDM4A,ENSG00000066135,1,43650149,43705518,1,1
KDM4A-AS1,ENSG00000236200,1,43685123,43708138,-1,1
ST3GAL3,ENSG00000126091,1,43705824,43931165,1,1
MIR6079,ENSG00000283477,1,43838622,43838683,1,1
ARTN,ENSG00000117407,1,43933320,43937240,1,1
IPO13,ENSG00000117408,1,43946950,43968022,1,1
DPH2,ENSG00000132768,1,43970000,43973369,1,1
ATP6V0B,ENSG00000117410,1,43974487,43978295,1,1
B4GALT2,ENSG00000117411,1,43978943,43991170,1,1
CCDC24,ENSG00000159214,1,43991359,43996528,1,1
SLC6A9,ENSG00000196517,1,43991500,44031467,-1,1
KLF17,ENSG00000171872,1,44118821,44135140,1,1
DMAP1,ENSG00000178028,1,44213455,44220681,1,1
ERI3,ENSG00000117419,1,44221070,44355260,-1,1
ERI3-IT1,ENSG00000233602,1,44243408,44244273,-1,1
RNF220,ENSG00000187147,1,44405194,44651723,1,1
MIR5584,ENSG00000263381,1,44545493,44545552,1,1
TMEM53,ENSG00000126106,1,44635238,44674481,-1,1
RNU5F-1,ENSG00000199377,1,44721786,44721902,-1,1
RNU5D-1,ENSG00000200169,1,44731055,44731170,-1,1
KIF2C,ENSG00000142945,1,44739818,44767767,1,1
RPS8,ENSG00000142937,1,44775251,44778779,1,1
SNORD55,ENSG00000264294,1,44775864,44775943,1,1
SNORD46,ENSG00000200913,1,44776490,44776593,1,1
SNORD38A,ENSG00000202031,1,44777843,44777912,1,1
SNORD38B,ENSG00000207421,1,44778390,44778456,1,1
BEST4,ENSG00000142959,1,44781836,44788170,-1,1
PLK3,ENSG00000173846,1,44800377,44805995,1,1
BTBD19,ENSG00000222009,1,44808523,44817381,1,1
PTCH2,ENSG00000117425,1,44819154,44843253,-1,1
EIF2B3,ENSG00000070785,1,44850522,44986722,-1,1
HECTD3,ENSG00000126107,1,45002540,45011324,-1,1
UROD,ENSG00000126088,1,45010950,45015575,1,1
ZSWIM5,ENSG00000162415,1,45016399,45306209,-1,1
LINC01144,ENSG00000281912,1,45303910,45305619,1,1
HPDL,ENSG00000186603,1,45326895,45328710,1,1
MUTYH,ENSG00000132781,1,45329163,45340893,-1,1
TOE1,ENSG00000132773,1,45340052,45343973,1,1
TESK2,ENSG00000070759,1,45343883,45491163,-1,1
CCDC163,ENSG00000280670,1,45493866,45500079,-1,1
MMACHC,ENSG00000132763,1,45500300,45513382,1,1
PRDX1,ENSG00000117450,1,45510914,45542732,-1,1
AKR1A1,ENSG00000117448,1,45550543,45570049,1,1
NASP,ENSG00000132780,1,45583846,45618904,1,1
CCDC17,ENSG00000159588,1,45620044,45624057,-1,1
GPBP1L1,ENSG00000159592,1,45627304,45688113,-1,1
RPS15AP10,ENSG00000225447,1,45645816,45646197,-1,1
TMEM69,ENSG00000159596,1,45688181,45694436,1,1
IPP,ENSG00000197429,1,45694324,45750653,-1,1
MAST2,ENSG00000086015,1,45786987,46036122,1,1
PIK3R3,ENSG00000117461,1,46040140,46133036,-1,1
TSPAN1,ENSG00000117472,1,46175073,46185962,1,1
POMGNT1,ENSG00000085998,1,46188683,46220305,-1,1
LURAP1,ENSG00000171357,1,46203334,46221256,1,1
RAD54L,ENSG00000085999,1,46246461,46278480,1,1
LRRC41,ENSG00000132128,1,46261196,46303616,-1,1
UQCRH,ENSG00000173660,1,46303698,46316776,1,1
NSUN4,ENSG00000117481,1,46340789,46369218,1,1
FAAH,ENSG00000117480,1,46394317,46413848,1,1
FAAHP1,ENSG00000232022,1,46432129,46445321,1,1
LINC01398,ENSG00000224863,1,46446600,46451317,-1,1
DMBX1,ENSG00000197587,1,46489836,46516216,1,1
MKNK1-AS1,ENSG00000269956,1,46538611,46570255,1,1
KNCN,ENSG00000162456,1,46545641,46551647,-1,1
MKNK1,ENSG00000079277,1,46557407,46616843,-1,1
MOB3C,ENSG00000142961,1,46607719,46616811,-1,1
ATPAF1,ENSG00000123472,1,46632737,46673867,-1,1
TEX38,ENSG00000186118,1,46668855,46673594,1,1
EFCAB14-AS1,ENSG00000228237,1,46674036,46692098,1,1
EFCAB14,ENSG00000159658,1,46674659,46719146,-1,1
CYP4B1,ENSG00000142973,1,46757838,46819413,1,1
CYP4Z2P,ENSG00000154198,1,46843178,46900434,-1,1
CYP4A11,ENSG00000187048,1,46929177,46941484,-1,1
CYP4X1,ENSG00000186377,1,47023669,47050751,1,1
CYP4Z1,ENSG00000186160,1,47067231,47118318,1,1
CYP4A22,ENSG00000162365,1,47137435,47149727,1,1
LINC00853,ENSG00000224805,1,47179250,47180613,1,1
PDZK1IP1,ENSG00000162366,1,47183582,47191044,-1,1
TAL1,ENSG00000162367,1,47216290,47232225,-1,1
STIL,ENSG00000123473,1,47250139,47314892,-1,1
CMPK1,ENSG00000162368,1,47333790,47394866,1,1
LINC01389,ENSG00000225762,1,47380733,47433569,-1,1
FOXE3,ENSG00000186790,1,47416285,47418052,1,1
FOXD2-AS1,ENSG00000237424,1,47432133,47434641,-1,1
FOXD2,ENSG00000186564,1,47438044,47440691,1,1
TRABD2B,ENSG00000269113,1,47760528,47997385,-1,1
SKINT1L,ENSG00000242267,1,48161799,48179230,-1,1
SLC5A9,ENSG00000117834,1,48222685,48248644,1,1
SPATA6,ENSG00000132122,1,48295373,48472208,-1,1
AGBL4,ENSG00000186094,1,48532854,50023954,-1,1
BEND5,ENSG00000162373,1,48727519,48776969,-1,1
AGBL4-IT1,ENSG00000225623,1,49374201,49472085,-1,1
ELAVL4,ENSG00000162374,1,50024029,50203772,1,1
DMRTA2,ENSG00000142700,1,50417550,50423443,-1,1
FAF1,ENSG00000185104,1,50437028,50960267,-1,1
CDKN2C,ENSG00000123080,1,50960745,50974634,1,1
MIR4421,ENSG00000265538,1,51059837,51059905,1,1
MIR6500,ENSG00000275816,1,51060018,51060103,1,1
C1orf185,ENSG00000204006,1,51102221,51148086,1,1
LINC01562,ENSG00000203356,1,51195095,51236897,-1,1
RNF11,ENSG00000123091,1,51236273,51273447,1,1
TTC39A,ENSG00000085831,1,51287258,51345116,-1,1
TTC39A-AS1,ENSG00000261664,1,51329616,51335410,1,1
EPS15,ENSG00000085832,1,51354263,51519328,-1,1
OSBPL9,ENSG00000117859,1,51577179,51798427,1,1
NRDC,ENSG00000078618,1,51789191,51878805,-1,1
MIR761,ENSG00000283899,1,51836344,51836402,-1,1
RAB3B,ENSG00000169213,1,51907956,51990700,-1,1
TXNDC12,ENSG00000117862,1,52020131,52055772,-1,1
KTI12,ENSG00000198841,1,52032103,52033810,-1,1
TXNDC12-AS1,ENSG00000228369,1,52050918,52052683,1,1
BTF3L4,ENSG00000134717,1,52056199,52090716,1,1
ZFYVE9,ENSG00000157077,1,52142089,52348671,1,1
CC2D1B,ENSG00000154222,1,52345723,52366205,-1,1
ORC1,ENSG00000085840,1,52372829,52404423,-1,1
PRPF38A,ENSG00000134748,1,52404602,52420836,1,1
GPX7,ENSG00000116157,1,52602371,52609051,1,1
COA7,ENSG00000162377,1,52684449,52698347,-1,1
ZYG11B,ENSG00000162378,1,52726453,52827336,1,1
ZYG11A,ENSG00000203995,1,52842511,52894998,1,1
ECHDC2,ENSG00000121310,1,52895910,52927212,-1,1
SCP2,ENSG00000116171,1,52927276,53051698,1,1
PODN,ENSG00000174348,1,53062052,53085501,1,1
SLC1A7,ENSG00000162383,1,53087179,53142638,-1,1
CPT2,ENSG00000157184,1,53196792,53214197,1,1
MAGOH,ENSG00000162385,1,53226900,53238518,-1,1
LRP8,ENSG00000157193,1,53242364,53328469,-1,1
SLC25A3P1,ENSG00000293595,1,53437035,53440020,-1,1
DMRTB1,ENSG00000143006,1,53459399,53467488,1,1
GLIS1,ENSG00000174332,1,53506237,53739164,-1,1
NDC1,ENSG00000058804,1,53765478,53838463,-1,1
YIPF1,ENSG00000058799,1,53851719,53889798,-1,1
DIO1,ENSG00000211452,1,53891239,53911086,1,1
LRRC42,ENSG00000116212,1,53946077,53968168,1,1
LDLRAD1,ENSG00000203985,1,54007298,54018186,-1,1
TMEM59,ENSG00000116209,1,54026681,54053504,-1,1
TCEANC2,ENSG00000116205,1,54053584,54112519,1,1
MIR4781,ENSG00000283749,1,54054079,54054154,1,1
CDCP2,ENSG00000157211,1,54132687,54153770,-1,1
CYB5RL,ENSG00000215883,1,54169651,54200036,-1,1
MRPL37,ENSG00000116221,1,54184041,54225464,1,1
SSBP3,ENSG00000157216,1,54225432,54413479,-1,1
SSBP3-AS1,ENSG00000198711,1,54236440,54239063,1,1
ACOT11,ENSG00000162390,1,54542257,54639192,1,1
FAM151A,ENSG00000162391,1,54609181,54623556,-1,1
MROH7,ENSG00000184313,1,54641754,54710266,1,1
MROH7-TTC4,ENSG00000271723,1,54641786,54742308,1,1
TTC4,ENSG00000243725,1,54715861,54742657,1,1
PARS2,ENSG00000162396,1,54756898,54764523,-1,1
TTC22,ENSG00000006555,1,54779712,54801323,-1,1
DHCR24,ENSG00000116133,1,54849627,54887195,-1,1
TMEM61,ENSG00000143001,1,54886833,54992296,1,1
BSND,ENSG00000162399,1,54998933,55017172,1,1
PCSK9,ENSG00000169174,1,55039445,55064852,1,1
USP24,ENSG00000162402,1,55066359,55215378,-1,1
MIR4422HG,ENSG00000231090,1,55217645,55324691,1,1
MIR4422,ENSG00000265822,1,55225641,55225723,1,1
LINC01755,ENSG00000233079,1,55329288,56070515,1,1
LINC01753,ENSG00000230250,1,55915603,55944980,-1,1
LINC01767,ENSG00000223956,1,56414918,56417137,1,1
PLPP3,ENSG00000162407,1,56494761,56645301,-1,1
PRKAA2,ENSG00000162409,1,56645314,56715335,1,1
FYB2,ENSG00000187889,1,56718789,56819696,-1,1
C8A,ENSG00000157131,1,56854768,56918223,1,1
C8B,ENSG00000021852,1,56929207,56974383,-1,1
DAB1,ENSG00000173406,1,56994778,58546734,-1,1
DAB1-AS1,ENSG00000226759,1,57860532,57880907,1,1
OMA1,ENSG00000162600,1,58415384,58546802,-1,1
TACSTD2,ENSG00000184292,1,58575433,58577252,-1,1
MYSM1,ENSG00000162601,1,58643440,58700090,-1,1
JUN,ENSG00000177606,1,58776845,58784048,-1,1
HSD52,ENSG00000224609,1,59131925,59296538,-1,1
FGGY,ENSG00000172456,1,59296638,59810647,1,1
MIR4711,ENSG00000266150,1,59733227,59733296,-1,1
HOOK1,ENSG00000134709,1,59814786,59876322,1,1
CYP2J2,ENSG00000134716,1,59893308,59926773,-1,1
C1orf87,ENSG00000162598,1,59987269,60073770,-1,1
LINC01748,ENSG00000226476,1,60515716,60640507,-1,1
LOC101926964,ENSG00000231252,1,60659631,60868041,-1,1
NFIA,ENSG00000162599,1,60865259,61462788,1,1
NFIA-AS2,ENSG00000237928,1,60912675,61056885,-1,1
NFIA-AS1,ENSG00000237853,1,61248945,61253541,-1,1
TM2D1,ENSG00000162604,1,61681046,61725423,-1,1
PATJ,ENSG00000132849,1,61742477,62178675,1,1
MIR3116-1,ENSG00000263908,1,62078786,62078859,1,1
MIR3116-2,ENSG00000283690,1,62078789,62078856,-1,1
L1TD1,ENSG00000240563,1,62194790,62235060,1,1
KANK4,ENSG00000132854,1,62236165,62319434,-1,1
USP1,ENSG00000162607,1,62436297,62451804,1,1
DOCK7,ENSG00000116641,1,62454298,62688386,-1,1
ANGPTL3,ENSG00000132855,1,62597520,62606313,1,1
ATG4C,ENSG00000125703,1,62784132,62865516,1,1
LINC01739,ENSG00000229537,1,62975745,63074682,-1,1
LINC00466,ENSG00000224209,1,63159083,63319666,-1,1
FOXD3-AS1,ENSG00000230798,1,63320056,63324801,-1,1
ITGB3BP,ENSG00000142856,1,63320884,63593721,-1,1
FOXD3,ENSG00000187140,1,63322567,63325128,1,1
MIR6068,ENSG00000275836,1,63326925,63326984,-1,1
ALG6,ENSG00000088035,1,63367575,63438553,1,1
EFCAB7,ENSG00000203965,1,63523372,63572693,1,1
DLEU2L,ENSG00000116652,1,63547082,63550636,1,1
PGM1,ENSG00000079739,1,63593411,63660245,1,1
ROR1,ENSG00000185483,1,63774017,64181498,1,1
ROR1-AS1,ENSG00000223949,1,64094379,64171342,-1,1
UBE2U,ENSG00000177414,1,64203623,64267368,1,1
CACHD1,ENSG00000158966,1,64470129,64693058,1,1
MIR4794,ENSG00000264470,1,64579847,64579923,1,1
RAVER2,ENSG00000162437,1,64745075,64833232,1,1
JAK1,ENSG00000162434,1,64833223,65067754,-1,1
LINC01359,ENSG00000226891,1,64972225,65002489,-1,1
MIR3671,ENSG00000265996,1,65057755,65057842,-1,1
MIR101-1,ENSG00000199135,1,65058434,65058508,-1,1
AK4,ENSG00000162433,1,65147549,65232145,1,1
DNAJC6,ENSG00000116675,1,65248219,65415871,1,1
LEPROT,ENSG00000213625,1,65420587,65436007,1,1
LEPR,ENSG00000116678,1,65420652,65641559,1,1
PDE4B,ENSG00000184588,1,65792514,66374579,1,1
SGIP1,ENSG00000118473,1,66533267,66751139,1,1
MIR3117,ENSG00000264720,1,66628440,66628517,1,1
INSL5,ENSG00000172410,1,66797740,66801276,-1,1
MIER1,ENSG00000198160,1,66924895,66988619,1,1
SLC35D1,ENSG00000116704,1,66999350,67054148,-1,1
C1orf141,ENSG00000203963,1,67092165,67231853,-1,1
IL23R,ENSG00000162594,1,67138907,67259979,1,1
IL12RB2,ENSG00000081985,1,67307364,67398724,1,1
SERBP1,ENSG00000142864,1,67407810,67430415,-1,1
GADD45A,ENSG00000116717,1,67685201,67688334,1,1
GNG12,ENSG00000172380,1,67701475,67833467,-1,1
GNG12-AS1,ENSG00000232284,1,67832193,68202987,1,1
DIRAS3,ENSG00000162595,1,68045886,68051717,-1,1
WLS,ENSG00000116729,1,68098473,68233120,-1,1
MIR1262,ENSG00000221203,1,68183518,68183610,-1,1
RPE65,ENSG00000116745,1,68428822,68451103,-1,1
DEPDC1,ENSG00000024526,1,68474152,68497221,-1,1
DEPDC1-AS1,ENSG00000234264,1,68496671,68538627,1,1
LINC01707,ENSG00000223883,1,69055838,69229887,1,1
LINC01758,ENSG00000229639,1,69433255,69435409,1,1
LRRC7,ENSG00000033122,1,69567922,70151945,1,1
PIN1P1,ENSG00000293134,1,69919322,69920317,1,1
LRRC40,ENSG00000066557,1,70144805,70205579,-1,1
SRSF11,ENSG00000116754,1,70205682,70253052,1,1
ANKRD13C,ENSG00000118454,1,70258999,70354734,-1,1
CTH,ENSG00000116761,1,70411218,70439851,1,1
LINC01788,ENSG00000229051,1,70706441,70786468,1,1
PTGER3,ENSG00000050628,1,70852353,71047816,-1,1
