chromosome,segment_number,gene_symbol,genomic_position,log2_ratio,segment_state,segment_mean_log2
X,4,MIR892A,145996669,-0.45149607239798895,loss,-0.4100150887159537
X,4,MIR892B,145997198,-0.45930208135313155,loss,-0.4100150887159537
X,4,MIR891B,146001053,-0.4655163959213739,loss,-0.4100150887159537
X,4,MIR891A,146027794,-0.4701186475650742,loss,-0.4100150887159537
X,4,CXorf51B,146809771,-0.4731278482373213,loss,-0.4100150887159537
X,4,CXorf51A,146814106,-0.47456287401683134,loss,-0.4100150887159537
X,4,MIR513C,147189704,-0.47453934825356203,loss,-0.4100150887159537
X,4,MIR513B,147199044,-0.4730405381531907,loss,-0.4100150887159537
X,4,MIR513A1,147213463,-0.470205618105625,loss,-0.4100150887159537
X,4,MIR513A2,147225826,-0.4661478776670046,loss,-0.4100150887159537
X,4,MIR506,147230720,-0.46097293398746886,loss,-0.4100150887159537
X,4,MIR507,147230984,-0.45478953459515054,loss,-0.4100150887159537
X,4,MIR508,147236913,-0.4475871947052389,loss,-0.4100150887159537
X,4,MIR514B,147250151,-0.4396722269547881,loss,-0.4100150887159537
X,4,MIR509-2,147258760,-0.43104773962946363,loss,-0.4100150887159537
X,4,MIR509-3,147259652,-0.42179146143356694,loss,-0.4100150887159537
X,4,MIR509-1,147260532,-0.41198856174318477,loss,-0.4100150887159537
X,4,MIR510,147272335,-0.40147763044838874,loss,-0.4100150887159537
X,4,MIR514A1,147279247,-0.39071319563092766,loss,-0.4100150887159537
X,4,MIR514A2,147281943,-0.3794829868717973,loss,-0.4100150887159537
X,4,MIR514A3,147284641,-0.36785583362473667,loss,-0.4100150887159537
X,4,FMR1-AS1,147891981,-0.355831662953097,loss,-0.4100150887159537
X,4,FMR1,147911919,-0.3434998288893179,loss,-0.4100150887159537
X,4,FMR1NB,147981337,-0.33087783380040814,loss,-0.4100150887159537
X,4,AFF2,148500617,-0.3179198416739125,loss,-0.4100150887159537
X,4,IDS,149476988,-0.3046749497760318,loss,-0.4100150887159537
